date,region,category,traffic,conversion_rate,orders,avg_order_value,gross_revenue,marketing_spend,return_rate,refunds,net_revenue,margin_pct,gross_margin,roas,cac_proxy,seasonality_index
2023-07-24,Asia Pacific,Health & Beauty,5399,0.0295,159,61.27,9742.01,3170.1,0.091,886.32,8855.69,0.3985,359.24,3.0731,19.9377,1.02
2023-07-24,Asia Pacific,Home & Garden,5440,0.0179,97,84.89,8234.19,4124.85,0.092,757.15,7477.04,0.3901,-1208.31,1.9962,42.5243,1.02
2023-07-24,Asia Pacific,Sports & Outdoors,5363,0.0401,214,91.19,19514.66,3261.33,0.1008,1967.29,17547.37,0.407,3880.25,5.9837,15.2398,1.02
2023-07-24,Europe,Apparel,7762,0.0267,207,76.62,15860.73,6057.85,0.1168,1852.43,14008.3,0.3879,-623.61,2.6182,29.265,1.02
2023-07-24,Europe,Electronics,12865,0.0474,610,250.06,152534.4,8862.93,0.1136,17332.81,135201.59,0.3598,39785.4,17.2104,14.5294,1.02
2023-07-24,Europe,Health & Beauty,6082,0.0316,192,61.1,11731.63,5915.56,0.0814,954.75,10776.88,0.3846,-1771.0,1.9832,30.8102,1.02
2023-07-24,Europe,Home & Garden,8914,0.0401,357,88.76,31686.96,5782.69,0.2163,6854.9,24832.06,0.3549,3029.22,5.4796,16.198,1.02
2023-07-24,Europe,Sports & Outdoors,6677,0.0272,181,86.98,15742.52,4602.61,0.0819,1289.5,14453.02,0.4178,1436.48,3.4203,25.4288,1.02
2023-07-24,Latin America,Apparel,3490,0.0296,103,77.01,7932.13,2403.11,0.1074,851.68,7080.45,0.3798,286.17,3.3008,23.3312,1.02
2023-07-24,Latin America,Electronics,5384,0.0189,101,246.21,24866.98,3872.91,0.1182,2938.53,21928.45,0.3801,4462.31,6.4207,38.3457,1.02
2023-07-24,Latin America,Health & Beauty,3298,0.0345,113,60.94,6885.95,2291.46,0.0964,663.48,6222.47,0.3894,131.81,3.005,20.2784,1.02
2023-07-24,Latin America,Home & Garden,3686,0.0332,122,85.55,10437.31,2542.15,0.1073,1119.6,9317.71,0.4224,1393.73,4.1057,20.8373,1.02
2023-07-24,Latin America,Sports & Outdoors,3354,0.0263,88,91.66,8066.12,2263.13,0.0825,665.61,7400.5,0.4025,715.47,3.5641,25.7174,1.02
2023-07-24,North America,Apparel,10060,0.0337,339,75.5,25595.64,8807.5,0.1168,2989.57,22606.07,0.3774,-276.98,2.9061,25.9808,1.02
2023-07-24,North America,Electronics,17922,0.0328,587,243.84,143132.52,11593.15,0.1184,16953.76,126178.76,0.3844,36908.4,12.3463,19.7498,1.02
2023-07-24,North America,Health & Beauty,9362,0.0463,433,62.15,26910.0,6422.89,0.0861,2315.8,24594.2,0.3438,2032.49,4.1897,14.8335,1.02
2023-07-24,North America,Home & Garden,11170,0.0353,394,90.11,35503.04,7169.84,0.0826,2931.42,32571.62,0.3626,4641.81,4.9517,18.1976,1.02
2023-07-24,North America,Sports & Outdoors,7877,0.0343,269,91.82,24698.24,6358.41,0.098,2419.57,22278.68,0.3662,1799.99,3.8843,23.6372,1.02
2023-07-31,Asia Pacific,Apparel,6940,0.0307,213,79.07,16842.45,4887.18,0.1155,1945.09,14897.36,0.3367,129.04,3.4463,22.9445,1.02
2023-07-31,Asia Pacific,Electronics,10381,0.0359,372,258.91,96314.8,7174.23,0.1093,10531.18,85783.62,0.4048,27549.56,13.4251,19.2856,1.02
2023-07-31,Asia Pacific,Health & Beauty,4808,0.029,139,62.36,8668.57,3816.05,0.0705,611.36,8057.21,0.4203,-429.54,2.2716,27.4536,1.02
2023-07-31,Asia Pacific,Home & Garden,5606,0.0233,130,88.36,11487.32,4635.21,0.0809,929.26,10558.06,0.3948,-466.48,2.4783,35.6555,1.02
2023-07-31,Asia Pacific,Sports & Outdoors,4990,0.0194,96,87.25,8375.73,4339.41,0.1027,860.44,7515.29,0.3626,-1614.49,1.9302,45.2022,1.02
2023-07-31,Europe,Apparel,8399,0.038,319,75.77,24171.41,5892.1,0.1198,2896.79,21274.62,0.3823,2241.26,4.1023,18.4705,1.02
2023-07-31,Europe,Electronics,11510,0.0295,339,251.35,85206.5,8306.02,0.1091,9296.52,75909.98,0.4017,22190.75,10.2584,24.5015,1.02
2023-07-31,Europe,Health & Beauty,6742,0.032,215,61.52,13226.79,4076.18,0.0909,1201.68,12025.11,0.3902,616.35,3.2449,18.959,1.02
2023-07-31,Europe,Home & Garden,8205,0.0283,232,88.61,20558.6,5401.4,0.094,1932.71,18625.9,0.3824,1720.44,3.8062,23.2819,1.02
2023-07-31,Europe,Sports & Outdoors,7141,0.0349,248,90.59,22466.79,5252.9,0.0867,1947.76,20519.03,0.3855,2656.18,4.277,21.181,1.02
2023-07-31,Latin America,Apparel,3736,0.0455,169,73.15,12361.86,2853.88,0.1019,1259.3,11102.57,0.3906,1482.28,4.3316,16.8869,1.02
2023-07-31,Latin America,Electronics,5010,0.0307,153,224.51,34349.63,3467.16,0.1131,3884.4,30465.24,0.3751,7958.92,9.9071,22.6612,1.02
2023-07-31,Latin America,Health & Beauty,2448,0.0271,66,64.64,4266.31,1857.37,0.0971,414.09,3852.22,0.3941,-339.1,2.297,28.1419,1.02
2023-07-31,Latin America,Home & Garden,3334,0.0274,91,83.79,7625.08,2851.97,0.0868,661.95,6963.13,0.3848,-172.61,2.6736,31.3404,1.02
2023-07-31,Latin America,Sports & Outdoors,2815,0.0292,82,85.5,7010.93,2763.81,0.0845,592.56,6418.37,0.3369,-601.46,2.5367,33.705,1.02
2023-07-31,North America,Apparel,9919,0.0304,301,75.02,22581.4,7645.31,0.1034,2334.39,20247.01,0.3851,150.95,2.9536,25.3997,1.02
2023-07-31,North America,Electronics,15388,0.0375,577,249.2,143789.45,13001.95,0.1095,15740.04,128049.41,0.3555,32520.97,11.0591,22.5337,1.02
2023-07-31,North America,Health & Beauty,8154,0.0265,216,57.7,12464.25,7114.3,0.0922,1148.99,11315.25,0.3876,-2728.58,1.752,32.9366,1.02
2023-07-31,North America,Home & Garden,9042,0.0332,300,87.21,26162.38,7045.25,0.0664,1736.01,24426.37,0.3551,1627.42,3.7135,23.4842,1.02
2023-07-31,North America,Sports & Outdoors,5662,0.0311,176,81.35,14318.01,5077.27,0.1003,1436.02,12881.99,0.3418,-674.15,2.82,28.8481,1.02
2023-08-07,Asia Pacific,Apparel,6564,0.0341,223,75.04,16733.98,5131.79,0.1051,1758.29,14975.69,0.381,573.58,3.2608,23.0125,1.02
2023-08-07,Asia Pacific,Electronics,9477,0.0322,304,261.87,79608.92,7859.44,0.1079,8592.56,71016.37,0.3709,18482.58,10.1291,25.8534,1.02
2023-08-07,Asia Pacific,Health & Beauty,5358,0.0355,190,60.9,11570.68,2965.79,0.0954,1103.82,10466.86,0.3687,893.3,3.9014,15.6094,1.02
2023-08-07,Asia Pacific,Home & Garden,5852,0.0319,186,85.37,15878.97,5437.5,0.0861,1366.41,14512.56,0.3931,266.96,2.9203,29.2339,1.02
2023-08-07,Asia Pacific,Sports & Outdoors,6279,0.0209,130,86.21,11207.54,3738.73,0.0992,1112.0,10095.54,0.406,359.72,2.9977,28.7594,1.02
2023-08-07,Europe,Apparel,8060,0.0278,224,76.47,17128.5,6576.2,0.1076,1842.95,15285.55,0.4062,-367.85,2.6046,29.358,1.02
2023-08-07,Europe,Electronics,12758,0.0312,397,238.43,94658.32,9412.93,0.1142,10809.14,83849.18,0.3479,19756.09,10.0562,23.7101,1.02
2023-08-07,Europe,Health & Beauty,6594,0.0349,229,64.71,14818.79,4978.23,0.0906,1342.14,13476.65,0.3566,-172.93,2.9767,21.739,1.02
2023-08-07,Europe,Home & Garden,5884,0.0329,193,89.75,17321.27,5773.6,0.0892,1544.7,15776.57,0.4128,739.66,3.0001,29.915,1.02
2023-08-07,Europe,Sports & Outdoors,6736,0.0342,230,88.7,20400.06,4690.26,0.0794,1619.06,18781.0,0.3829,2501.45,4.3495,20.3924,1.02
2023-08-07,Latin America,Apparel,4124,0.0291,119,74.21,8831.26,2486.54,0.0988,872.92,7958.34,0.4007,702.65,3.5516,20.8953,1.02
2023-08-07,Latin America,Electronics,5980,0.0222,132,242.62,32026.35,3757.27,0.1156,3703.74,28322.61,0.3935,7386.41,8.5238,28.4641,1.02
2023-08-07,Latin America,Health & Beauty,2824,0.022,62,59.86,3711.08,2565.55,0.0831,308.37,3402.71,0.3641,-1326.57,1.4465,41.3799,1.02
2023-08-07,Latin America,Home & Garden,4223,0.0319,134,89.97,12056.23,2713.56,0.0853,1028.33,11027.9,0.4012,1710.65,4.443,20.2504,1.02
2023-08-07,Latin America,Sports & Outdoors,3063,0.0343,104,90.24,9385.41,2793.99,0.1013,950.32,8435.09,0.3838,443.05,3.3591,26.8653,1.02
2023-08-07,North America,Apparel,10571,0.0289,305,75.3,22966.98,7489.33,0.11,2525.28,20441.7,0.3855,390.21,3.0666,24.5552,1.02
2023-08-07,North America,Electronics,14170,0.0403,570,261.89,149278.4,11068.66,0.1049,15664.45,133613.94,0.4092,43610.02,13.4866,19.4187,1.02
2023-08-07,North America,Health & Beauty,8356,0.0311,260,63.61,16539.42,6049.37,0.0942,1558.77,14980.65,0.3761,-415.45,2.7341,23.2668,1.02
2023-08-07,North America,Home & Garden,11336,0.0287,325,88.76,28847.67,6344.63,0.1015,2928.32,25919.36,0.3771,3430.06,4.5468,19.522,1.02
2023-08-07,North America,Sports & Outdoors,5768,0.0252,145,87.28,12655.37,5011.75,0.1012,1280.64,11374.73,0.3991,-472.25,2.5251,34.5638,1.02
2023-08-14,Asia Pacific,Apparel,7234,0.0206,149,76.13,11343.12,4525.48,0.1007,1142.27,10200.85,0.3867,-580.5,2.5065,30.3724,1.02
2023-08-14,Asia Pacific,Electronics,10664,0.036,383,248.09,95019.5,6544.93,0.1107,10514.25,84505.26,0.3796,25530.38,14.518,17.0886,1.02
2023-08-14,Asia Pacific,Health & Beauty,5364,0.0309,165,61.83,10202.48,3359.19,0.0969,988.77,9213.7,0.3562,-76.97,3.0372,20.3587,1.02
2023-08-14,Asia Pacific,Home & Garden,5987,0.0309,184,79.03,14540.76,4288.2,0.0907,1319.26,13221.5,0.3718,627.54,3.3909,23.3055,1.02
2023-08-14,Asia Pacific,Sports & Outdoors,5928,0.0252,149,90.52,13487.36,4100.1,0.0766,1033.54,12453.82,0.3387,117.5,3.2895,27.5175,1.02
2023-08-14,Europe,Apparel,6959,0.0317,220,74.26,16336.26,5426.79,0.1271,2075.86,14260.4,0.3787,-26.72,3.0103,24.6672,1.02
2023-08-14,Europe,Electronics,11635,0.0328,381,252.63,96252.99,9222.58,0.1103,10613.94,85639.06,0.3917,24322.66,10.4367,24.2063,1.02
2023-08-14,Europe,Health & Beauty,6117,0.0309,189,61.87,11693.1,4334.02,0.0825,964.85,10728.25,0.3562,-512.23,2.698,22.9313,1.02
2023-08-14,Europe,Home & Garden,7997,0.0342,273,91.16,24885.51,5727.53,0.0828,2060.92,22824.6,0.3312,1832.73,4.3449,20.98,1.02
2023-08-14,Europe,Sports & Outdoors,6772,0.0225,152,89.28,13570.08,5347.66,0.1102,1495.79,12074.29,0.3722,-853.9,2.5376,35.182,1.02
2023-08-14,Latin America,Apparel,3684,0.0199,73,79.63,5812.77,2511.99,0.106,616.32,5196.44,0.4128,-366.81,2.314,34.4109,1.02
2023-08-14,Latin America,Electronics,5855,0.0397,232,241.39,56003.12,4471.52,0.0996,5580.51,50422.61,0.3584,13599.06,12.5244,19.2738,1.02
2023-08-14,Latin America,Health & Beauty,2759,0.0381,105,60.65,6368.76,1991.2,0.1013,645.21,5723.55,0.3916,250.09,3.1985,18.9638,1.02
2023-08-14,Latin America,Home & Garden,3393,0.0387,131,85.44,11193.15,2456.04,0.0813,909.91,10283.24,0.3615,1261.5,4.5574,18.7484,1.02
2023-08-14,Latin America,Sports & Outdoors,2983,0.0401,119,86.21,10258.99,2126.09,0.0867,889.08,9369.91,0.355,1199.8,4.8253,17.8663,1.02
2023-08-14,North America,Apparel,10011,0.0296,296,78.65,23281.11,6896.23,0.0911,2120.14,21160.97,0.3428,356.97,3.3759,23.2981,1.02
2023-08-14,North America,Electronics,14502,0.0275,399,251.3,100270.54,10826.24,0.108,10825.11,89445.43,0.3767,22870.64,9.2618,27.1334,1.02
2023-08-14,North America,Health & Beauty,8333,0.025,208,56.4,11732.14,5910.26,0.0905,1061.2,10670.94,0.3543,-2129.78,1.985,28.4147,1.02
2023-08-14,North America,Home & Garden,10645,0.0436,464,92.81,43062.7,7143.58,0.0853,3671.28,39391.42,0.3735,7568.69,6.0282,15.3956,1.02
2023-08-14,North America,Sports & Outdoors,9543,0.0327,312,88.88,27729.41,5942.0,0.0969,2685.81,25043.6,0.3578,3017.58,4.6667,19.0449,1.02
2023-08-21,Asia Pacific,Apparel,7258,0.0372,269,73.97,19898.75,5091.8,0.1149,2287.25,17611.49,0.3783,1569.79,3.908,18.9286,1.02
2023-08-21,Asia Pacific,Electronics,9039,0.0326,295,247.6,73042.34,6508.74,0.1152,8416.71,64625.63,0.4058,19714.84,11.2222,22.0635,1.02
2023-08-21,Asia Pacific,Health & Beauty,6064,0.0432,261,65.25,17030.28,4105.85,0.0893,1521.21,15509.07,0.4033,2149.44,4.1478,15.7312,1.02
2023-08-21,Asia Pacific,Home & Garden,7119,0.0262,186,85.53,15908.11,4021.59,0.0855,1359.98,14548.13,0.4006,1806.8,3.9557,21.6215,1.02
2023-08-21,Asia Pacific,Sports & Outdoors,5965,0.0311,185,83.0,15355.34,3820.28,0.0929,1426.7,13928.64,0.3783,1449.52,4.0194,20.6502,1.02
2023-08-21,Europe,Apparel,7992,0.0321,256,68.42,17514.66,5407.56,0.1159,2029.35,15485.31,0.3674,282.07,3.2389,21.1233,1.02
2023-08-21,Europe,Electronics,11995,0.0286,343,242.44,83156.79,8469.3,0.1077,8957.86,74198.92,0.3423,16928.14,9.8186,24.6918,1.02
2023-08-21,Europe,Health & Beauty,5577,0.0308,171,57.65,9858.03,4096.34,0.0868,856.16,9001.88,0.3533,-916.14,2.4065,23.9552,1.02
2023-08-21,Europe,Home & Garden,7505,0.0358,268,86.26,23118.8,5969.95,0.0912,2108.2,21010.6,0.4058,2555.34,3.8725,22.2759,1.02
2023-08-21,Europe,Sports & Outdoors,6588,0.0265,174,88.23,15352.06,4975.54,0.0835,1282.05,14070.02,0.3765,321.84,3.0855,28.5951,1.02
2023-08-21,Latin America,Apparel,3811,0.0312,118,70.72,8345.1,2284.57,0.1067,890.16,7454.94,0.3873,602.4,3.6528,19.3608,1.02
2023-08-21,Latin America,Electronics,5904,0.0245,144,250.61,36088.29,3984.82,0.1166,4206.99,31881.3,0.3788,8092.17,9.0564,27.6723,1.02
2023-08-21,Latin America,Health & Beauty,2778,0.0259,71,64.09,4550.21,2127.72,0.0776,353.13,4197.08,0.3443,-682.5,2.1385,29.9678,1.02
2023-08-21,Latin America,Home & Garden,3517,0.0198,69,86.68,5981.15,2448.3,0.0963,576.1,5405.05,0.3885,-348.66,2.443,35.4826,1.02
2023-08-21,Latin America,Sports & Outdoors,3093,0.0308,95,90.06,8555.44,2187.55,0.0799,683.24,7872.2,0.3479,551.38,3.911,23.0269,1.02
2023-08-21,North America,Apparel,11041,0.0322,355,74.03,26278.91,8750.43,0.0866,2276.21,24002.7,0.3879,560.66,3.0032,24.6491,1.02
2023-08-21,North America,Electronics,16341,0.039,637,245.89,156630.49,11996.78,0.0916,14347.14,142283.35,0.379,41932.25,13.056,18.8333,1.02
2023-08-21,North America,Health & Beauty,8544,0.0323,275,55.97,15391.14,5513.61,0.0933,1435.35,13955.79,0.3877,-102.38,2.7915,20.0495,1.02
2023-08-21,North America,Home & Garden,10828,0.0315,340,86.12,29279.66,8450.74,0.0891,2608.42,26671.24,0.426,2910.99,3.4647,24.8551,1.02
2023-08-21,North America,Sports & Outdoors,9793,0.0379,371,88.24,32736.31,6387.92,0.0932,3051.11,29685.2,0.3228,3193.56,5.1247,17.2181,1.02
2023-08-28,Asia Pacific,Apparel,6243,0.0288,179,76.87,13759.3,4662.07,0.0996,1370.85,12388.46,0.3463,-371.91,2.9513,26.0451,1.02
2023-08-28,Asia Pacific,Electronics,10287,0.0306,314,252.41,79255.81,6815.32,0.0981,7776.11,71479.71,0.3935,21308.7,11.6291,21.7048,1.02
2023-08-28,Asia Pacific,Health & Beauty,5101,0.0242,123,64.93,7986.74,4052.45,0.0897,716.8,7269.94,0.3555,-1468.01,1.9708,32.9467,1.02
2023-08-28,Asia Pacific,Home & Garden,6980,0.0285,198,84.97,16823.96,3910.05,0.1005,1689.97,15133.98,0.4024,2180.17,4.3027,19.7477,1.02
2023-08-28,Asia Pacific,Sports & Outdoors,4824,0.0414,199,91.01,18111.94,3770.65,0.0876,1587.32,16524.62,0.3872,2627.51,4.8034,18.948,1.02
2023-08-28,Europe,Apparel,7714,0.0385,297,78.36,23273.59,6154.81,0.1044,2428.81,20844.78,0.3752,1666.38,3.7814,20.7233,1.02
2023-08-28,Europe,Electronics,11554,0.0323,372,242.24,90114.24,8244.6,0.1119,10084.14,80030.1,0.3584,20439.85,10.9301,22.1629,1.02
2023-08-28,Europe,Health & Beauty,6621,0.0357,236,59.9,14137.32,4352.83,0.0943,1333.14,12804.18,0.3657,329.92,3.2478,18.4442,1.02
2023-08-28,Europe,Home & Garden,7618,0.0343,261,89.27,23299.63,6357.08,0.0763,1778.85,21520.77,0.3708,1623.51,3.6651,24.3566,1.02
2023-08-28,Europe,Sports & Outdoors,5795,0.0366,212,84.8,17978.16,4859.97,0.0786,1412.84,16565.32,0.3684,1241.91,3.6992,22.9244,1.02
2023-08-28,Latin America,Apparel,3949,0.0296,116,74.44,8634.49,2229.3,0.1117,964.31,7670.18,0.3832,710.13,3.8732,19.2181,1.02
2023-08-28,Latin America,Electronics,5594,0.0345,193,238.51,46031.66,3666.26,0.1118,5146.13,40885.53,0.3794,11846.29,12.5555,18.9962,1.02
2023-08-28,Latin America,Health & Beauty,2731,0.0258,70,56.24,3936.6,1890.6,0.0826,325.35,3611.25,0.3707,-551.74,2.0822,27.0085,1.02
2023-08-28,Latin America,Home & Garden,3435,0.0297,102,86.68,8841.24,2962.6,0.0834,737.55,8103.69,0.3656,0.15,2.9843,29.0451,1.02
2023-08-28,Latin America,Sports & Outdoors,3266,0.0324,105,85.56,8983.79,2169.49,0.0931,836.46,8147.33,0.4078,1153.08,4.141,20.6618,1.02
2023-08-28,North America,Apparel,12392,0.0264,326,73.25,23877.89,7215.52,0.1008,2407.97,21469.92,0.3735,802.96,3.3092,22.1335,1.02
2023-08-28,North America,Electronics,14838,0.0259,384,236.39,90775.34,10894.41,0.1153,10468.87,80306.47,0.3535,17491.69,8.3323,28.3709,1.02
2023-08-28,North America,Health & Beauty,7777,0.0328,255,63.75,16257.5,6540.61,0.0892,1450.78,14806.72,0.3706,-1052.64,2.4856,25.6494,1.02
2023-08-28,North America,Home & Garden,10479,0.0409,428,88.75,37985.26,8079.15,0.0842,3198.48,34786.79,0.3629,4545.83,4.7016,18.8765,1.02
2023-08-28,North America,Sports & Outdoors,9401,0.0314,295,87.32,25760.23,6961.92,0.0894,2303.01,23457.21,0.3572,1416.9,3.7002,23.5997,1.02
2023-09-04,Asia Pacific,Apparel,7049,0.0293,206,75.36,15523.73,5262.21,0.0975,1514.01,14009.72,0.3791,48.84,2.95,25.5447,1.02
2023-09-04,Asia Pacific,Electronics,9658,0.045,434,259.28,112528.06,7243.52,0.11,12377.34,100150.72,0.3833,31141.69,15.535,16.6901,1.02
2023-09-04,Asia Pacific,Health & Beauty,4899,0.0229,112,63.57,7119.33,3057.57,0.0923,657.08,6462.25,0.3631,-710.96,2.3284,27.2997,1.02
2023-09-04,Asia Pacific,Home & Garden,6189,0.025,154,82.93,12770.71,4497.15,0.2144,2737.97,10032.74,0.3387,-1099.29,2.8397,29.2023,1.02
2023-09-04,Asia Pacific,Sports & Outdoors,4409,0.0288,127,82.84,10520.99,4261.38,0.0807,848.53,9672.46,0.3576,-802.14,2.4689,33.5542,1.02
2023-09-04,Europe,Apparel,7730,0.027,208,71.27,14823.72,5490.55,0.0997,1478.25,13345.46,0.3487,-836.64,2.6999,26.3969,1.02
2023-09-04,Europe,Electronics,10379,0.0303,314,252.49,79281.33,9879.78,0.1143,9058.45,70222.88,0.3506,14742.8,8.0246,31.4643,1.02
2023-09-04,Europe,Health & Beauty,6023,0.038,228,63.42,14458.91,4825.56,0.0974,1408.37,13050.54,0.3405,-382.45,2.9963,21.1647,1.02
2023-09-04,Europe,Home & Garden,8332,0.0397,331,88.34,29240.62,5365.34,0.0961,2808.76,26431.86,0.3974,5137.99,5.4499,16.2095,1.02
2023-09-04,Europe,Sports & Outdoors,6731,0.0319,215,89.18,19173.5,5578.69,0.0959,1838.0,17335.49,0.3992,1342.39,3.4369,25.9474,1.02
2023-09-04,Latin America,Apparel,4464,0.032,143,71.57,10234.59,2717.2,0.1054,1078.5,9156.09,0.3887,841.72,3.7666,19.0014,1.02
2023-09-04,Latin America,Electronics,5387,0.0316,170,260.63,44306.54,3770.09,0.1042,4617.8,39688.74,0.3459,9956.31,11.7521,22.177,1.02
2023-09-04,Latin America,Health & Beauty,3404,0.0307,104,60.84,6327.3,2232.32,0.0881,557.44,5769.86,0.388,6.4,2.8344,21.4646,1.02
2023-09-04,Latin America,Home & Garden,3312,0.0246,81,88.57,7174.54,2631.66,0.1003,719.33,6455.2,0.4008,-44.23,2.7262,32.4896,1.02
2023-09-04,Latin America,Sports & Outdoors,3012,0.0324,97,90.85,8812.83,2099.24,0.0899,792.05,8020.78,0.3792,942.56,4.1981,21.6417,1.02
2023-09-04,North America,Apparel,12274,0.0412,505,73.38,37054.67,9289.52,0.1083,4012.45,33042.22,0.4151,4425.44,3.9889,18.3951,1.02
2023-09-04,North America,Electronics,15950,0.0296,471,241.79,113882.53,12401.21,0.1123,12789.57,101092.96,0.4067,28718.15,9.1832,26.3295,1.02
2023-09-04,North America,Health & Beauty,8136,0.0343,279,61.73,17222.11,6450.99,0.0911,1568.16,15653.95,0.3964,-246.14,2.6697,23.1218,1.02
2023-09-04,North America,Home & Garden,10786,0.0369,398,87.64,34881.08,6421.49,0.0791,2759.72,32121.36,0.3515,4867.79,5.4319,16.1344,1.02
2023-09-04,North America,Sports & Outdoors,9076,0.0323,293,87.9,25755.36,6607.79,0.0983,2532.14,23223.23,0.3583,1712.61,3.8977,22.5522,1.02
2023-09-11,Asia Pacific,Apparel,6519,0.0339,220,78.06,17173.53,4059.38,0.1126,1933.02,15240.51,0.4006,2046.43,4.2306,18.4517,1.02
2023-09-11,Asia Pacific,Electronics,8780,0.0233,204,236.45,48235.58,6730.33,0.2352,11342.87,36892.71,0.3691,6887.27,7.1669,32.9918,1.02
2023-09-11,Asia Pacific,Health & Beauty,4554,0.0332,151,60.43,9125.26,3946.62,0.0799,728.74,8396.53,0.3649,-883.11,2.3122,26.1365,1.02
2023-09-11,Asia Pacific,Home & Garden,6081,0.0401,243,86.74,21077.51,5080.37,0.2152,4535.72,16541.79,0.3583,846.79,4.1488,20.9069,1.02
2023-09-11,Asia Pacific,Sports & Outdoors,5485,0.0275,150,88.23,13233.89,3428.44,0.0852,1127.84,12106.04,0.3892,1283.53,3.86,22.8562,1.02
2023-09-11,Europe,Apparel,8407,0.0332,278,79.43,22082.89,5461.12,0.1104,2437.26,19645.63,0.3863,2127.09,4.0437,19.6443,1.02
2023-09-11,Europe,Electronics,11712,0.0333,389,246.74,95982.01,8909.14,0.1007,9661.9,86320.12,0.3813,24004.62,10.7734,22.9027,1.02
2023-09-11,Europe,Health & Beauty,7121,0.034,241,63.73,15358.07,4727.98,0.0904,1388.24,13969.83,0.3745,503.64,3.2483,19.6182,1.02
2023-09-11,Europe,Home & Garden,7578,0.0337,255,91.63,23366.12,6572.01,0.0959,2241.77,21124.36,0.3809,1473.9,3.5554,25.7726,1.02
2023-09-11,Europe,Sports & Outdoors,7681,0.0348,267,87.37,23328.2,5369.01,0.0986,2299.79,21028.41,0.393,2894.56,4.345,20.1086,1.02
2023-09-11,Latin America,Apparel,3400,0.0209,71,69.51,4935.12,3083.14,0.1191,587.6,4347.52,0.3816,-1424.18,1.6007,43.4245,1.02
2023-09-11,Latin America,Electronics,5550,0.0353,195,253.19,49372.97,3987.54,0.1156,5709.82,43663.15,0.3946,13243.02,12.3818,20.4489,1.02
2023-09-11,Latin America,Health & Beauty,3066,0.0326,99,68.03,6734.76,2317.69,0.0813,547.85,6186.91,0.3874,79.15,2.9058,23.411,1.02
2023-09-11,Latin America,Home & Garden,4339,0.0316,137,86.59,11862.58,2243.95,0.0956,1133.74,10728.84,0.3824,1858.44,5.2865,16.3792,1.02
2023-09-11,Latin America,Sports & Outdoors,2875,0.0328,94,87.61,8235.38,2402.21,0.0805,662.99,7572.39,0.3802,476.81,3.4283,25.5554,1.02
2023-09-11,North America,Apparel,10933,0.0327,357,75.46,26940.04,10283.46,0.1148,3092.99,23847.04,0.3659,-1558.91,2.6197,28.8052,1.02
2023-09-11,North America,Electronics,15715,0.0285,448,242.81,108777.17,11544.32,0.1094,11901.59,96875.58,0.3583,23167.39,9.4226,25.7686,1.02
2023-09-11,North America,Health & Beauty,8632,0.0359,310,63.38,19648.89,5580.73,0.0755,1484.18,18164.71,0.4109,1882.6,3.5208,18.0024,1.02
2023-09-11,North America,Home & Garden,8932,0.0325,290,91.44,26516.92,7359.61,0.0719,1907.01,24609.91,0.3762,1898.26,3.603,25.378,1.02
2023-09-11,North America,Sports & Outdoors,9309,0.0384,357,81.43,29070.1,6619.32,0.0853,2480.17,26589.93,0.3726,3287.71,4.3917,18.5415,1.02
2023-09-18,Asia Pacific,Apparel,6511,0.0313,203,75.62,15350.84,4843.24,0.1127,1729.41,13621.43,0.3912,485.82,3.1695,23.8583,1.02
2023-09-18,Asia Pacific,Electronics,9358,0.0309,289,238.52,68930.87,6531.65,0.2658,18321.21,50609.65,0.3932,13370.24,10.5534,22.6009,1.02
2023-09-18,Asia Pacific,Health & Beauty,4158,0.0211,87,65.66,5712.03,4400.12,0.0907,518.32,5193.71,0.3635,-2512.08,1.2982,50.5761,1.02
2023-09-18,Asia Pacific,Home & Garden,6096,0.0314,191,84.17,16075.75,3992.85,0.1021,1640.6,14435.15,0.3605,1210.34,4.0261,20.905,1.02
2023-09-18,Asia Pacific,Sports & Outdoors,4922,0.0164,80,88.22,7058.0,4448.96,0.1003,707.71,6350.29,0.3669,-2119.07,1.5864,55.6121,1.02
2023-09-18,Europe,Apparel,8094,0.0357,289,76.68,22160.9,6043.86,0.106,2348.06,19812.84,0.3728,1343.35,3.6667,20.913,1.02
2023-09-18,Europe,Electronics,12335,0.0361,445,237.1,105511.26,8161.48,0.0864,9112.95,96398.31,0.3676,27271.72,12.928,18.3404,1.02
2023-09-18,Europe,Health & Beauty,6614,0.0304,201,63.38,12738.64,3829.63,0.0857,1091.29,11647.35,0.4209,1072.69,3.3263,19.0529,1.02
2023-09-18,Europe,Home & Garden,7769,0.0348,270,87.1,23515.69,5631.94,0.0815,1917.4,21598.29,0.4059,3135.69,4.1754,20.859,1.02
